temperature_z,humidity_z,soil_moisture_z,rainfall_z,light_z,acoustic_z
-1.4201870362621087,-0.8727361154857395,0.9151611719299254,1.1604727976011917,-0.7321011476558684,0.5652940204587157
1.0628120718442435,0.48327034030015537,0.4868012372475414,-1.382505486199929,-0.7335429554924994,0.20605992688463365
-0.5843056160807313,1.2195895358096034,0.7742349393471213,-1.443219384619423,1.1751644578933167,-1.0303146566530204
-0.3008863630462587,0.30383659378784433,-0.766186454429269,1.2562139451088556,0.21604575213056756,-1.5698004862254054
1.6091129508817041,-0.1441069376839612,-0.15922693785976766,-1.1793474414885448,1.6947076037076036,-1.2131051494963698
0.3665865154769543,0.6832108006995882,1.326777395810392,0.27778612057931523,-0.8921769835667006,1.6582288422512417
-0.7773593101766755,0.8203494498197117,1.5786307124558978,1.6718706342884693,1.7027254619210634,1.6753654509553062
-1.2086494778378287,0.2833298799007226,-0.5192167201009891,-0.2009196169590043,1.1831119840171849,1.3421536150429507
0.467220887931223,-0.5766704337404257,1.2430588418008053,1.0413801507014149,-0.7993386253055852,1.512250323661067
0.47954346415011284,0.6120781369036362,-1.5852329744897231,1.5294264879965793,1.5304118424212663,-0.5765118706009554
-0.7424453442231539,1.3586506893566448,-0.702002229688586,1.2935763441362367,-1.0852385694960653,0.29301234882747673
-0.5268002603925772,0.058396861951361206,0.42959355867432397,0.4972902148651786,0.0035373434290825634,-0.038930108662355294
1.1634464442985122,1.6726597457531898,-1.0926888150666565,0.7798433575097478,-0.4506672911544648,-0.7205863215573455
1.7056397979296762,-0.06400258656239372,0.9416720473662941,-0.6983065540110142,0.6806243699288987,-0.5587405726856297
1.2743496302685244,0.447383590997693,-0.05806701843151719,-0.7777016519441987,0.32027790890554697,0.38821573051672115
-1.2127570032441253,-0.9868047114828512,0.7581888831619508,1.0600613502151053,1.3303522135775223,-1.5469516746199867
-0.471348667407572,0.36087089178640047,1.5074699415477495,1.1371212982090786,0.6102219482475526,-0.2020452359565941
-0.027735923527528815,-1.1841818326463938,1.7509514027922963,1.622832485565032,-1.0369204239465304,-1.0912448209341368
-1.081316190242631,-1.7109480456218216,-1.1861745337106946,-0.45545096033303745,-1.7438634224780458,1.450050780957427
-0.7506603950357471,0.5678605350845302,0.28029547069056143,-0.018777921700521737,-1.0671632224709846,-0.4889247594468508
1.3626614265039032,-1.6622446001399087,0.04658117408046586,-0.03278882133578953,0.44036995188346684,-1.3070391527630907
-1.3832193076054387,-0.446580967519,1.3121266488587142,0.3408351689380206,0.6416955583398627,0.29618579488378516
0.22487688895971805,1.6098579344738806,-1.5294206051499988,-1.167671691792488,-1.5243569708621816,-1.7316462350971211
-1.2332946302756091,-0.2825272564220301,0.8600464572069472,0.7237997589686762,-1.5529469652812296,1.6341106522233
0.19817797381878974,1.2811096774709678,0.28936498070826633,-0.9528378973850473,0.49832359370707224,-0.7167781862897755
-0.36044548143756133,-1.2585186704872082,-0.766884109046016,0.8148706065979172,0.9685639447175397,0.9200852895539668
-0.7527141577388958,-1.090619950536403,1.3874733474673424,1.0507207504582603,-0.8410103883886996,0.6966746871898735
-0.45902609118868215,-0.3600682683077075,1.4007287851855268,0.6233883115825898,-1.1525463792353738,-0.540969274770304
-0.39741321009423153,1.0651483468472216,-0.10690284160377615,-0.11918936908660817,1.2716600848132034,-0.3226361860963036
0.2618446176163882,0.5665788654665854,-1.6815093116007476,1.3099223937107158,0.08420825019082462,1.2977253702546365
0.5966079382295687,1.517577721981835,-0.8373472253374178,-0.959843347202681,-1.599717804859746,1.5236747294637767
0.19201668570934446,0.2596189919687392,-0.5331698124359204,0.14468257404427026,-0.429145671739388,-1.3717774523117772
0.5082961419941898,1.734820722223526,1.1244575569538915,-1.6020095804857923,-0.9662366739068177,-1.2568987050734222
1.6830484081950445,0.6152823109484987,0.2928532537919994,-1.2283855902119822,0.34879757123500327,0.14830320865982557
-1.5906493406234212,-1.011156434223808,-0.25899154805452484,0.417895116931994,-0.42756319972357343,-0.9103583957245723
-1.7077138147028772,0.4063701632234504,0.7616771562456833,-0.9154754983576663,-0.4715559217632159,1.033059969158537
-0.41795083712571457,-0.622169705177476,-1.4345395772724676,0.8195409064763401,0.8236446741137304,0.5107107482902156
0.4261456338682562,-0.6240922096043938,0.08146390491779354,1.0810776996680072,0.8795586853391748,-1.5513944990988182
-0.4549185657823848,0.4518694346605012,-1.2426845576671652,-0.7193229034639159,0.3278737745814563,1.4398957535772412
0.26595214302268483,-1.5725277268837528,0.647959453715995,-0.2826498648314002,-1.3051318476046845,-1.0887060640890904
-1.33187524002673,0.9997831963320227,-0.9036244139283403,1.2912411941970254,1.1281474560012295,1.6068190161390503
-1.477692391950262,-0.8804261331934098,-0.0008593398582997715,0.3828678678438242,1.3324621762652746,1.5827008261111077
0.5206187182130804,-1.5949569451977916,-1.1282692005207304,-0.943497297628202,1.2891024430319586,1.566198906618306
-1.4756386292471142,1.4156849873552009,0.2747142337565891,1.7862929813098238,-0.855217470486234,-0.570799667699601
1.0730808853599854,-1.119457516940167,-1.1708261321422702,-0.4297643110017129,-0.5592248714393371,-1.4365157518604637
-1.1306064951181918,-1.7679823436203776,0.08983576031875201,-1.2097043906982918,-1.265499715119731,1.5617560821394743
1.183984071329996,0.24680229578928825,0.9207424088638977,-0.9411621476889905,-0.9570583362150937,1.6588635314625035
1.66456454386671,-1.477684175155817,1.4942145038295642,-1.1863528913061787,-0.5912611382483811,-0.9135318417808808
-0.7403915815200053,-0.5260444838315951,0.8865573326433164,-0.6632793049228443,-0.971828075029362,-1.3317920320022945
0.07084468622359197,-0.37865247776791106,0.5844728835920587,0.04660627659739511,-0.7729992577534736,1.039406861271153
1.1141561394229529,-0.27035139505155154,0.08634748723501944,-0.4717970099075165,1.7328275962663349,0.9340484522017226
0.9868228518277552,0.44097524290796797,1.1300387938878638,0.7891839572665929,0.7305601535390439,1.519231904984945
-0.14480039760698468,-0.5074602743713915,0.37168822548435965,-1.5973392806073698,-1.6553856537716194,0.5710062233600706
0.23103817706916333,0.3826592752914661,0.8481863287222562,0.4225654168104165,1.0852800473950552,-0.8976646114993401
-0.40152073550052814,-0.4555526548446156,-0.932228253214949,0.6537452607923366,-0.12844082268984375,-0.28899765789943715
-0.867724869115203,0.24680229578928825,-1.6877882031514666,-1.219044990455137,-0.036024456966279074,1.6575941530399805
